date,split,F
201501,test,-0.015646955385868876
201502,test,0.04890010937150917
201503,test,0.014282366760620075
201504,test,-0.014925057809552294
201505,test,0.022214752250291576
201506,test,0.027287376431660102
201507,test,-0.013864054399991381
201508,test,-0.04084248040586481
201509,test,-0.015343302068348393
201510,test,0.06791839731119748
201511,test,0.009856609698574003
201512,test,-0.00294402880152951
201601,test,0.07421177693446339
201602,test,0.020634801193298538
201603,test,0.02140162023274002
201604,test,-0.07113235833665657
201605,test,0.026561762754775644
201606,test,0.0036587015280335417
201607,test,0.05680130951731427
201608,test,-0.0068945063295898674
201609,test,0.00022324285013394698
201610,test,0.02515007083834552
201611,test,0.03551239539093905
201612,test,0.017272219153446743
